38,26,1
49,15,1
57,7,1
55,9,1
21,43,0
44,20,1
36,28,1
21,43,0
38,26,1
27,37,0
31,33,0
50,14,1
28,36,0
16,48,0
32,32,0
40,24,1
52,12,1
18,46,0
45,19,1
31,33,0
37,27,1
49,15,1
39,25,1
11,53,0
27,37,0
30,34,0
37,27,1
36,28,1
44,20,1
24,40,0
44,20,1
31,33,0
29,35,0
30,34,0
14,50,0
12,52,0
23,41,0
52,12,1
40,24,1
28,36,0
40,24,1
19,45,0
55,9,1
33,31,1
24,40,0
19,45,0
16,48,0
42,22,1
43,21,1
46,18,1
28,36,0
29,35,0
26,38,0
38,26,1
29,35,0
45,18,1
40,24,1
15,49,0
33,31,1
17,47,0
23,41,0
13,51,0
14,50,0
38,26,1
13,51,0
49,15,1
20,44,0
44,20,1
38,26,1
54,10,1
42,22,1
17,47,0
28,36,0
35,29,1
55,9,1
30,34,0
46,18,1
41,23,1
13,51,0
41,23,1
5,59,0
30,34,0
45,19,1
42,22,1
27,37,0
49,15,1
22,42,0
8,56,0
24,40,0
42,22,1
26,38,0
12,52,0
22,42,0
35,29,1
33,31,1
42,22,1
17,47,0
47,17,1
37,27,1
39,25,1
58,6,1
46,18,1
46,18,1
20,44,0
45,19,1
24,40,0
8,56,0
31,33,0
45,19,1
47,17,1
15,48,0
38,26,1
39,25,1
27,37,0
42,22,1
37,27,1
30,34,0
26,38,0
52,12,1
34,30,1
44,20,1
9,55,0
45,18,1
47,17,1
47,17,1
22,42,0
56,8,1
37,27,1
24,40,0
51,13,1
21,43,0
33,31,1
44,20,1
49,15,1
37,27,1
58,6,1
45,19,1
24,40,0
33,31,1
35,29,1
47,17,1
9,55,0
46,18,1
48,16,1
28,36,0
31,33,0
24,40,0
8,56,0
48,16,1
37,27,1
35,29,1
41,23,1
9,55,0
35,29,1
36,28,1
46,18,1
39,25,1
25,39,0
9,55,0
46,18,1
13,51,0
28,36,0
51,13,1
31,33,0
29,35,0
30,34,0
17,47,0
47,17,1
30,34,0
38,26,1
50,14,1
18,46,0
45,19,1
23,41,0
34,30,1
47,17,1
58,6,1
42,22,1
52,12,1
41,23,1
17,47,0
31,33,0
38,26,1
23,41,0
23,40,0
19,45,0
45,19,1
4,59,0
44,20,1
43,21,1
47,17,1
52,12,1
30,34,0
38,26,1
28,36,0
45,19,1
15,48,0
22,42,0
46,18,1
43,21,1
42,22,1
20,44,0
48,16,1
31,33,0
52,12,1
12,52,0
49,15,1
42,22,1
47,17,1
34,30,1
38,26,1
41,23,1
38,26,1
57,7,1
21,43,0
50,14,1
50,14,1
37,27,1
31,33,0
42,22,1
50,13,1
43,21,1
45,19,1
36,28,1
37,27,1
38,26,1
47,17,1
27,37,0
27,37,0
39,25,1
33,31,1
26,38,0
13,51,0
48,16,1
35,29,1
30,34,0
13,51,0
25,39,0
28,36,0
40,24,1
26,38,0
13,51,0
35,29,1
37,27,1
45,19,1
17,47,0
29,35,0
36,28,1
30,34,0
51,13,1
57,7,1
56,8,1
39,25,1
47,17,1
50,14,1
45,19,1
26,38,0
37,27,1
34,30,1
20,44,0
35,29,1
47,17,1
17,47,0
