45,19,1
26,38,0
54,10,1
13,49,0
40,24,1
41,23,1
46,18,1
46,18,1
37,27,1
40,24,1
34,30,1
32,32,0
29,35,0
34,30,1
51,13,1
45,19,1
52,12,1
32,32,0
40,24,1
44,20,1
44,20,1
36,28,1
30,34,0
45,19,1
41,23,1
25,39,0
38,26,1
36,28,1
44,20,1
59,5,1
32,32,0
24,40,0
41,23,1
36,28,1
15,49,0
41,23,1
39,25,1
43,21,1
36,28,1
17,47,0
32,32,0
47,17,1
35,29,1
35,29,1
24,40,0
29,35,0
27,37,0
40,24,1
41,23,1
32,32,0
39,25,1
54,10,1
40,24,1
36,28,1
49,15,1
41,23,1
50,14,1
23,41,0
26,38,0
17,47,0
23,41,0
36,28,1
48,16,1
43,21,1
24,40,0
37,27,1
53,11,1
33,31,1
48,16,1
28,36,0
37,27,1
41,23,1
30,34,0
40,24,1
44,20,1
39,25,1
35,29,1
37,27,1
23,41,0
30,34,0
25,39,0
49,15,1
18,46,0
36,28,1
25,39,0
31,33,0
37,27,1
49,15,1
40,24,1
32,32,0
32,32,0
37,27,1
36,28,1
19,45,0
46,18,1
26,38,0
44,20,1
41,23,1
28,36,0
35,29,1
51,13,1
44,20,1
31,33,0
37,27,1
27,37,0
39,25,1
46,18,1
42,22,1
22,42,0
33,31,1
56,8,1
40,24,1
41,23,1
46,18,1
37,27,1
38,26,1
42,22,1
35,29,1
48,16,1
31,33,0
48,16,1
51,13,1
39,25,1
39,25,1
56,8,1
32,32,0
44,20,1
37,27,1
40,24,1
35,29,1
30,34,0
39,25,1
35,29,1
43,21,1
32,32,0
23,41,0
47,17,1
34,30,1
42,22,1
36,28,1
51,13,1
34,30,1
35,29,1
22,42,0
35,29,1
51,13,1
38,26,1
45,19,1
53,11,1
45,19,1
36,28,1
36,28,1
50,14,1
37,27,1
52,11,1
29,35,0
23,41,0
52,12,1
32,32,0
46,18,1
33,31,1
24,40,0
37,27,1
33,31,1
41,23,1
37,27,1
48,16,1
23,41,0
34,30,1
41,23,1
26,38,0
31,33,0
29,35,0
40,24,1
27,37,0
25,39,0
32,32,0
50,14,1
39,25,1
30,34,0
33,31,1
30,34,0
43,21,1
29,35,0
33,31,1
42,22,1
47,17,1
36,28,1
30,34,0
38,26,1
45,19,1
48,16,1
