56,8,1
48,16,1
41,23,1
28,36,0
29,35,0
50,14,1
40,24,1
52,12,1
52,12,1
44,20,1
56,8,1
48,16,1
31,33,0
44,20,1
40,24,1
34,30,1
50,14,1
57,7,1
18,46,0
12,52,0
56,8,1
27,37,0
43,21,1
18,46,0
57,6,1
17,47,0
52,12,1
44,20,1
49,15,1
16,48,0
19,45,0
47,17,1
43,21,1
15,49,0
45,19,1
44,20,1
21,43,0
33,31,1
44,20,1
48,16,1
24,40,0
41,23,1
47,17,1
28,36,0
41,23,1
33,31,1
44,20,1
57,7,1
36,28,1
50,14,1
44,20,1
50,13,1
50,14,1
57,7,1
48,16,1
24,40,0
54,10,1
27,37,0
26,38,0
43,21,1
36,28,1
37,27,1
49,15,1
38,26,1
38,26,1
42,22,1
37,27,1
51,13,1
33,31,1
39,25,1
46,18,1
36,28,1
41,23,1
24,40,0
48,16,1
49,15,1
49,15,1
31,33,0
56,7,1
26,38,0
41,23,1
37,27,1
47,17,1
51,13,1
52,12,1
38,26,1
42,22,1
45,19,1
56,7,1
48,15,1
24,40,0
44,20,1
52,12,1
21,43,0
45,19,1
52,12,1
40,24,1
50,14,1
34,30,1
53,11,1
42,22,1
55,9,1
36,28,1
46,18,1
23,41,0
42,22,1
50,14,1
49,15,1
39,25,1
43,21,1
21,43,0
54,10,1
43,21,1
43,21,1
25,39,0
41,23,1
40,24,1
46,18,1
44,20,1
45,19,1
20,44,0
23,41,0
40,24,1
50,14,1
44,20,1
26,38,0
58,6,1
35,29,1
41,23,1
18,46,0
42,22,1
37,27,1
29,35,0
58,5,1
25,39,0
38,26,1
45,19,1
43,21,1
43,21,1
40,24,1
37,27,1
49,15,1
47,17,1
49,15,1
51,13,1
55,9,1
41,23,1
48,16,1
46,18,1
46,18,1
33,31,1
26,38,0
50,14,1
40,24,1
48,16,1
40,24,1
34,30,1
45,19,1
23,41,0
42,22,1
25,39,0
29,35,0
50,14,1
50,14,1
53,11,1
44,20,1
58,6,1
46,18,1
53,11,1
24,40,0
51,13,1
43,21,1
50,14,1
44,20,1
20,44,0
51,13,1
44,20,1
49,15,1
43,21,1
30,34,0
48,16,1
51,13,1
49,15,1
44,20,1
47,17,1
46,18,1
47,17,1
46,18,1
58,6,1
44,20,1
26,38,0
36,28,1
54,10,1
38,26,1
42,22,1
50,14,1
49,15,1
44,20,1
30,34,0
37,27,1
26,38,0
23,41,0
46,18,1
29,35,0
15,49,0
31,33,0
47,17,1
22,42,0
39,25,1
17,47,0
53,11,1
54,10,1
46,18,1
42,22,1
42,22,1
40,24,1
22,42,0
35,29,1
52,12,1
47,17,1
46,18,1
14,50,0
28,36,0
44,20,1
54,10,1
46,18,1
37,27,1
51,13,1
51,13,1
25,39,0
45,19,1
40,24,1
29,35,0
45,19,1
30,34,0
46,18,1
57,7,1
33,31,1
55,9,1
26,38,0
37,27,1
42,22,1
18,46,0
55,9,1
24,40,0
43,21,1
56,8,1
33,31,1
37,27,1
27,37,0
39,25,1
42,22,1
47,17,1
33,31,1
47,17,1
51,13,1
49,15,1
41,23,1
49,15,1
33,31,1
43,21,1
42,22,1
30,34,0
37,27,1
38,26,1
42,22,1
