30,34,0
12,52,0
31,33,0
17,47,0
51,13,1
18,46,0
6,58,0
33,31,1
34,30,1
29,35,0
54,10,1
35,29,1
36,28,1
38,26,1
33,31,1
17,47,0
20,44,0
30,34,0
37,27,1
41,23,1
28,36,0
26,38,0
52,12,1
21,43,0
20,44,0
25,39,0
24,40,0
51,13,1
26,38,0
28,36,0
53,11,1
55,9,1
54,9,1
37,27,1
36,28,1
29,35,0
29,35,0
18,46,0
42,22,1
45,19,1
40,24,1
50,14,1
22,42,0
38,26,1
37,27,1
26,38,0
13,51,0
42,22,1
45,19,1
51,13,1
54,10,1
44,20,1
32,32,0
40,24,1
44,20,1
50,14,1
32,32,0
34,30,1
41,23,1
21,43,0
38,26,1
45,19,1
34,30,1
35,29,1
22,42,0
50,14,1
56,8,1
24,40,0
36,28,1
59,5,1
13,51,0
51,13,1
33,31,1
30,34,0
31,33,0
42,22,1
48,16,1
35,29,1
37,27,1
39,24,1
53,11,1
27,37,0
57,7,1
45,19,1
36,28,1
36,28,1
24,40,0
49,15,1
55,9,1
9,55,0
52,12,1
34,30,1
30,34,0
38,26,1
33,31,1
41,23,1
36,28,1
40,24,1
40,24,1
50,14,1
45,19,1
24,40,0
40,24,1
43,21,1
38,26,1
49,15,1
47,17,1
45,19,1
31,33,0
42,22,1
52,12,1
27,37,0
46,18,1
48,16,1
16,48,0
37,27,1
29,35,0
43,21,1
32,32,0
33,31,1
21,42,0
43,21,1
29,35,0
47,17,1
39,25,1
23,40,0
27,37,0
27,37,0
39,25,1
17,47,0
53,11,1
42,22,1
40,24,1
45,19,1
37,27,1
43,21,1
26,38,0
35,29,1
26,38,0
36,28,1
49,15,1
37,27,1
52,12,1
14,50,0
28,36,0
58,6,1
31,33,0
40,24,1
33,31,1
44,20,1
39,25,1
44,20,1
26,38,0
26,38,0
39,25,1
36,28,1
40,24,1
30,34,0
26,38,0
32,32,0
48,16,1
50,14,1
45,19,1
46,18,1
20,44,0
19,45,0
49,15,1
25,39,0
60,4,1
39,25,1
34,30,1
41,23,1
16,48,0
48,16,1
41,23,1
21,43,0
18,46,0
52,12,1
35,29,1
40,24,1
47,17,1
21,43,0
39,25,1
34,30,1
22,42,0
48,16,1
33,31,1
11,53,0
35,29,1
16,48,0
33,31,1
48,16,1
37,27,1
50,14,1
50,14,1
55,9,1
50,14,1
26,38,0
52,12,1
52,12,1
23,41,0
35,29,1
37,27,1
54,10,1
35,29,1
28,36,0
44,20,1
38,26,1
33,31,1
23,41,0
54,10,1
14,50,0
40,24,1
38,26,1
51,13,1
29,35,0
46,18,1
38,26,1
47,17,1
37,27,1
36,28,1
35,29,1
30,34,0
49,15,1
35,29,1
14,50,0
27,37,0
37,27,1
31,33,0
36,28,1
26,38,0
41,23,1
52,12,1
36,28,1
36,28,1
35,29,1
28,36,0
44,20,1
45,19,1
59,5,1
47,17,1
34,30,1
47,16,1
38,26,1
36,28,1
50,14,1
50,14,1
46,18,1
49,15,1
46,18,1
41,23,1
30,34,0
20,44,0
40,24,1
34,30,1
48,16,1
31,33,0
45,19,1
37,27,1
26,38,0
41,23,1
44,20,1
42,22,1
22,42,0
40,24,1
24,40,0
32,32,0
47,17,1
31,33,0
48,16,1
38,26,1
36,28,1
23,41,0
40,24,1
33,31,1
44,20,1
13,51,0
22,42,0
33,31,1
24,40,0
51,13,1
40,24,1
36,28,1
21,43,0
22,42,0
26,38,0
33,31,1
50,14,1
34,30,1
30,34,0
19,45,0
19,45,0
48,16,1
34,30,1
47,17,1
45,19,1
39,24,1
46,18,1
42,22,1
29,35,0
42,22,1
39,25,1
50,14,1
49,15,1
30,34,0
29,35,0
37,27,1
29,35,0
23,41,0
37,27,1
37,27,1
40,24,1
19,45,0
43,21,1
28,36,0
20,44,0
48,16,1
47,17,1
33,31,1
44,20,1
42,22,1
20,44,0
48,16,1
40,24,1
25,39,0
32,32,0
39,25,1
44,20,1
47,17,1
41,23,1
26,38,0
27,37,0
46,18,1
47,17,1
20,44,0
33,31,1
21,43,0
43,21,1
54,10,1
29,35,0
30,34,0
43,21,1
27,37,0
43,21,1
48,16,1
17,47,0
34,30,1
27,37,0
38,26,1
36,28,1
36,28,1
23,41,0
33,31,1
47,17,1
46,18,1
24,40,0
51,13,1
36,28,1
24,40,0
51,13,1
49,15,1
39,25,1
45,19,1
37,27,1
43,21,1
24,40,0
41,23,1
37,27,1
48,16,1
43,21,1
46,18,1
37,27,1
30,34,0
26,38,0
50,14,1
33,31,1
33,31,1
37,27,1
25,39,0
45,19,1
52,12,1
23,41,0
36,28,1
41,23,1
44,20,1
36,28,1
42,22,1
28,36,0
22,42,0
21,43,0
33,31,1
43,21,1
35,29,1
22,42,0
46,18,1
48,16,1
41,23,1
44,20,1
46,17,1
16,48,0
57,7,1
35,29,1
39,25,1
42,22,1
43,21,1
56,8,1
40,24,1
37,27,1
18,46,0
34,30,1
35,29,1
51,13,1
26,38,0
47,17,1
34,30,1
51,13,1
56,7,1
36,28,1
46,18,1
22,42,0
43,21,1
21,43,0
54,10,1
33,31,1
48,16,1
51,13,1
44,20,1
43,21,1
35,29,1
28,36,0
27,37,0
58,6,1
17,47,0
42,22,1
41,23,1
37,27,1
16,48,0
37,27,1
12,52,0
42,22,1
47,17,1
32,32,0
29,35,0
32,32,0
40,24,1
33,31,1
49,14,1
54,10,1
26,38,0
36,28,1
38,25,1
46,18,1
41,23,1
46,18,1
30,34,0
40,24,1
44,20,1
42,22,1
27,37,0
41,23,1
36,28,1
23,41,0
41,23,1
51,13,1
54,10,1
25,39,0
27,37,0
20,44,0
37,27,1
35,29,1
19,45,0
47,17,1
35,29,1
49,14,1
38,26,1
43,21,1
50,14,1
22,42,0
39,25,1
39,25,1
13,51,0
19,45,0
27,37,0
55,8,1
50,14,1
44,20,1
21,43,0
41,23,1
33,31,1
51,13,1
29,35,0
19,45,0
49,15,1
56,8,1
28,36,0
33,31,1
33,31,1
42,22,1
47,17,1
38,26,1
47,17,1
56,8,1
41,23,1
54,10,1
48,16,1
41,23,1
38,26,1
28,36,0
50,14,1
32,32,0
44,20,1
30,34,0
36,28,1
38,26,1
44,20,1
46,18,1
18,46,0
54,10,1
34,30,1
29,35,0
24,40,0
38,26,1
17,47,0
44,20,1
46,18,1
23,41,0
39,25,1
23,41,0
17,47,0
43,20,1
55,9,1
42,22,1
32,32,0
36,28,1
25,39,0
54,10,1
38,26,1
29,35,0
36,28,1
42,22,1
36,28,1
46,18,1
38,26,1
24,40,0
13,50,0
50,14,1
58,6,1
45,19,1
41,23,1
43,21,1
47,17,1
37,27,1
34,30,1
43,21,1
57,6,1
36,28,1
44,20,1
51,13,1
29,35,0
16,48,0
30,34,0
22,42,0
42,22,1
39,25,1
32,32,0
44,20,1
34,30,1
51,13,1
33,31,1
49,15,1
33,31,1
44,20,1
39,25,1
33,31,1
48,15,1
18,46,0
35,29,1
50,14,1
50,14,1
36,28,1
48,16,1
50,14,1
40,24,1
43,21,1
27,37,0
55,9,1
44,20,1
43,21,1
34,29,1
44,20,1
35,29,1
35,29,1
56,8,1
53,11,1
40,24,1
49,15,1
51,13,1
36,28,1
47,17,1
23,41,0
32,32,0
33,31,1
22,42,0
43,21,1
39,25,1
45,19,1
41,23,1
29,35,0
26,38,0
33,31,1
37,27,1
23,41,0
18,46,0
34,30,1
32,32,0
36,28,1
27,37,0
24,40,0
48,16,1
29,35,0
50,14,1
44,20,1
42,22,1
47,17,1
26,38,0
45,18,1
24,40,0
36,28,1
48,16,1
41,23,1
25,39,0
38,26,1
42,22,1
32,32,0
34,30,1
44,20,1
20,44,0
40,24,1
33,31,1
49,15,1
46,18,1
19,45,0
38,26,1
31,33,0
29,35,0
19,45,0
40,24,1
28,36,0
33,31,1
20,44,0
41,23,1
35,29,1
14,50,0
39,25,1
37,27,1
33,31,1
40,24,1
33,31,1
30,34,0
34,30,1
43,21,1
42,22,1
31,32,0
24,40,0
37,27,1
30,34,0
43,21,1
52,12,1
43,21,1
17,47,0
53,11,1
51,13,1
48,16,1
42,22,1
38,26,1
44,20,1
29,35,0
38,26,1
55,9,1
26,38,0
31,33,0
31,33,0
49,15,1
44,20,1
36,28,1
24,40,0
54,10,1
36,28,1
27,37,0
17,47,0
22,42,0
35,29,1
50,14,1
42,22,1
45,19,1
45,19,1
34,30,1
28,36,0
43,21,1
48,16,1
38,26,1
27,37,0
45,19,1
55,9,1
52,12,1
46,18,1
55,8,1
33,31,1
53,11,1
53,11,1
51,13,1
46,18,1
39,25,1
51,13,1
40,24,1
24,40,0
39,25,1
38,26,1
43,21,1
35,29,1
29,35,0
27,37,0
51,13,1
42,22,1
50,14,1
44,20,1
31,33,0
31,33,0
33,31,1
32,32,0
43,21,1
39,25,1
27,37,0
27,37,0
50,14,1
38,26,1
33,31,1
48,16,1
44,20,1
44,20,1
51,13,1
42,22,1
39,25,1
32,32,0
21,43,0
22,42,0
27,37,0
46,18,1
55,9,1
37,27,1
46,18,1
11,53,0
38,26,1
36,28,1
35,29,1
50,13,1
38,26,1
45,19,1
42,22,1
41,23,1
44,20,1
31,33,0
34,30,1
42,22,1
14,50,0
41,23,1
62,2,1
35,29,1
54,10,1
49,15,1
19,45,0
49,15,1
21,43,0
44,20,1
35,29,1
49,15,1
43,21,1
27,37,0
47,17,1
37,27,1
33,31,1
38,26,1
40,24,1
17,47,0
27,37,0
25,39,0
36,28,1
41,23,1
45,19,1
35,29,1
41,23,1
44,20,1
38,26,1
50,14,1
22,42,0
14,50,0
36,28,1
15,49,0
39,25,1
26,38,0
43,21,1
27,37,0
43,21,1
53,10,1
30,34,0
26,38,0
55,9,1
33,31,1
57,7,1
41,23,1
34,30,1
39,25,1
40,24,1
34,30,1
37,26,1
55,9,1
27,37,0
31,33,0
55,9,1
55,9,1
26,38,0
48,16,1
41,23,1
27,37,0
44,20,1
53,11,1
34,30,1
43,21,1
40,23,1
17,47,0
40,24,1
40,24,1
41,23,1
42,22,1
14,49,0
11,53,0
40,24,1
27,37,0
34,30,1
46,18,1
31,33,0
40,24,1
44,20,1
26,38,0
46,18,1
22,42,0
20,44,0
39,25,1
37,27,1
26,38,0
23,41,0
62,1,1
24,40,0
54,10,1
43,21,1
17,47,0
27,37,0
47,17,1
50,14,1
52,12,1
33,31,1
38,26,1
48,16,1
33,31,1
24,40,0
60,4,1
52,12,1
31,33,0
42,22,1
36,28,1
40,24,1
42,22,1
49,15,1
52,12,1
28,36,0
30,34,0
43,21,1
40,24,1
38,26,1
24,40,0
35,29,1
25,39,0
50,14,1
28,36,0
45,19,1
19,45,0
14,50,0
33,31,1
23,41,0
22,42,0
46,18,1
50,14,1
40,24,1
47,17,1
40,24,1
35,29,1
27,37,0
41,23,1
32,32,0
40,24,1
38,26,1
39,25,1
22,42,0
44,20,1
57,7,1
37,27,1
21,43,0
48,16,1
13,51,0
33,31,1
13,51,0
31,33,0
20,44,0
34,30,1
24,40,0
38,26,1
36,28,1
25,39,0
23,41,0
31,33,0
23,41,0
18,46,0
46,18,1
17,47,0
28,36,0
44,20,1
33,31,1
43,21,1
42,22,1
23,41,0
38,26,1
44,20,1
12,52,0
28,36,0
26,38,0
23,41,0
35,29,1
46,18,1
43,21,1
61,3,1
23,41,0
55,9,1
24,40,0
50,14,1
51,13,1
25,39,0
39,25,1
25,39,0
35,29,1
46,18,1
39,25,1
48,16,1
34,30,1
38,26,1
38,26,1
10,54,0
55,9,1
33,31,1
14,50,0
45,19,1
44,20,1
43,21,1
53,11,1
47,17,1
53,11,1
37,27,1
31,33,0
34,30,1
35,29,1
42,22,1
30,34,0
55,9,1
45,19,1
42,22,1
49,15,1
43,21,1
41,23,1
22,42,0
53,11,1
45,19,1
48,16,1
40,24,1
16,48,0
41,23,1
46,18,1
18,46,0
52,12,1
20,44,0
35,29,1
52,12,1
45,19,1
33,31,1
35,29,1
13,51,0
28,36,0
57,7,1
10,54,0
17,47,0
44,20,1
52,12,1
