46,18,1
40,24,1
37,27,1
32,32,0
57,7,1
38,26,1
42,22,1
55,9,1
39,25,1
52,12,1
49,15,1
54,10,1
44,20,1
49,15,1
46,18,1
44,20,1
52,12,1
56,8,1
27,37,0
37,27,1
52,12,1
51,13,1
59,5,1
62,2,1
36,28,1
46,18,1
58,6,1
54,7,1
39,25,1
58,6,1
30,34,0
43,21,1
45,19,1
46,18,1
44,20,1
38,26,1
54,10,1
52,12,1
37,27,1
50,14,1
45,19,1
53,11,1
49,15,1
50,14,1
49,15,1
53,11,1
51,13,1
46,18,1
42,22,1
48,16,1
45,19,1
41,23,1
51,13,1
53,11,1
30,34,0
54,10,1
58,5,1
50,14,1
44,20,1
43,21,1
49,0,1
47,17,1
51,13,1
41,23,1
48,16,1
61,3,1
43,21,1
48,16,1
45,18,1
53,11,1
42,22,1
56,8,1
36,28,1
52,12,1
53,11,1
34,30,1
51,13,1
43,21,1
24,40,0
40,24,1
48,16,1
48,16,1
44,20,1
39,25,1
37,27,1
42,22,1
49,15,1
40,24,1
48,16,1
50,14,1
14,50,0
53,11,1
49,15,1
50,14,1
55,9,1
51,13,1
38,26,1
49,15,1
53,11,1
53,11,1
54,10,1
46,18,1
54,10,1
54,10,1
38,26,1
46,18,1
57,7,1
54,10,1
52,12,1
49,15,1
39,25,1
50,14,1
54,10,1
52,12,1
43,21,1
24,40,0
34,30,1
55,9,1
52,12,1
56,8,1
46,18,1
55,9,1
46,18,1
45,19,1
56,8,1
47,17,1
57,7,1
38,26,1
44,20,1
49,15,1
51,13,1
44,20,1
51,13,1
45,19,1
53,11,1
52,12,1
49,15,1
54,10,1
48,16,1
45,19,1
54,10,1
43,21,1
54,10,1
61,3,1
52,12,1
53,11,1
42,22,1
53,11,1
46,18,1
42,22,1
47,17,1
50,14,1
29,35,0
40,24,1
59,0,1
50,14,1
52,12,1
27,37,0
52,12,1
47,17,1
44,20,1
40,24,1
55,9,1
55,9,1
35,29,1
56,8,1
26,38,0
38,26,1
52,12,1
28,36,0
44,20,1
52,12,1
50,14,1
54,10,1
61,3,1
52,12,1
54,10,1
43,21,1
45,19,1
54,10,1
45,19,1
54,10,1
55,9,1
49,15,1
56,7,1
50,14,1
57,7,1
45,19,1
47,17,1
58,6,1
51,13,1
50,14,1
49,15,1
50,14,1
51,13,1
45,19,1
39,25,1
53,10,1
55,8,1
56,8,1
38,26,1
52,12,1
49,15,1
40,24,1
52,12,1
52,12,1
56,8,1
56,8,1
45,19,1
52,12,1
44,20,1
38,26,1
48,16,1
0,26,0
38,26,1
54,10,1
43,21,1
49,15,1
60,2,1
56,8,1
55,9,1
56,8,1
31,33,0
42,22,1
29,35,0
46,18,1
48,16,1
25,39,0
57,7,1
59,5,1
48,16,1
57,7,1
53,11,1
63,0,1
35,29,1
40,24,1
43,21,1
52,12,1
46,18,1
57,6,1
43,21,1
29,35,0
53,11,1
45,19,1
24,40,0
54,10,1
39,25,1
31,33,0
53,10,1
56,8,1
52,12,1
36,28,1
32,32,0
42,22,1
59,4,1
35,29,1
46,18,1
31,33,0
59,4,1
33,31,1
29,35,0
40,24,1
55,9,1
58,6,1
43,21,1
38,26,1
39,25,1
46,18,1
52,12,1
44,20,1
46,18,1
46,18,1
53,11,1
52,12,1
46,18,1
37,27,1
40,24,1
37,27,1
50,14,1
25,39,0
45,19,1
53,11,1
29,35,0
42,22,1
46,18,1
36,28,1
53,11,1
52,12,1
51,13,1
47,17,1
55,9,1
39,25,1
36,28,1
54,10,1
46,18,1
54,10,1
48,16,1
47,17,1
50,14,1
49,15,1
36,28,1
55,9,1
48,16,1
52,12,1
53,11,1
41,23,1
55,9,1
61,3,1
52,12,1
33,31,1
49,15,1
60,4,1
51,13,1
53,11,1
46,18,1
54,10,1
47,17,1
56,8,1
57,7,1
54,10,1
39,25,1
51,13,1
43,21,1
45,19,1
29,35,0
42,22,1
50,14,1
57,7,1
45,0,1
54,10,1
48,16,1
54,10,1
55,9,1
64,0,1
41,23,1
48,16,1
47,17,1
41,23,1
35,29,1
14,49,0
38,26,1
57,7,1
46,18,1
52,12,1
49,15,1
52,12,1
44,20,1
37,27,1
33,31,1
50,14,1
47,17,1
59,5,1
25,39,0
48,16,1
50,14,1
47,17,1
53,11,1
49,15,1
53,11,1
47,17,1
53,11,1
49,15,1
44,20,1
50,14,1
48,16,1
57,7,1
51,13,1
53,11,1
35,29,1
44,20,1
57,7,1
55,9,1
37,27,1
60,1,1
47,17,1
51,13,1
47,17,1
50,14,1
20,44,0
53,11,1
51,13,1
40,24,1
45,19,1
50,14,1
48,16,1
53,11,1
45,19,1
60,4,1
57,6,1
54,10,1
52,12,1
55,9,1
49,15,1
47,17,1
45,19,1
18,46,0
55,9,1
39,25,1
48,16,1
38,26,1
54,10,1
20,44,0
37,27,1
41,23,1
29,35,0
45,19,1
58,6,1
33,31,1
28,36,0
31,33,0
45,19,1
39,25,1
48,16,1
49,15,1
56,8,1
55,9,1
45,19,1
25,39,0
47,17,1
51,13,1
57,7,1
12,52,0
45,19,1
43,21,1
39,25,1
37,27,1
54,10,1
54,10,1
57,7,1
36,28,1
45,19,1
40,24,1
50,14,1
58,6,1
31,33,0
32,32,0
43,21,1
55,9,1
50,14,1
45,19,1
41,23,1
47,17,1
46,18,1
51,13,1
55,9,1
56,7,1
46,18,1
55,9,1
49,15,1
40,24,1
53,11,1
48,16,1
45,19,1
42,22,1
38,26,1
57,7,1
55,9,1
57,7,1
43,21,1
47,17,1
45,19,1
43,21,1
48,16,1
45,19,1
51,13,1
52,12,1
59,5,1
55,9,1
52,12,1
55,9,1
44,19,1
43,21,1
49,15,1
39,25,1
44,20,1
39,25,1
54,10,1
48,16,1
55,9,1
37,27,1
61,3,1
40,24,1
49,15,1
51,13,1
61,3,1
56,8,1
25,39,0
45,19,1
49,15,1
54,10,1
36,28,1
26,38,0
30,34,0
53,11,1
28,36,0
57,7,1
43,21,1
39,25,1
45,19,1
44,20,1
38,26,1
58,6,1
43,21,1
50,14,1
47,17,1
34,30,1
33,31,1
19,45,0
58,6,1
52,12,1
58,6,1
55,9,1
44,20,1
54,10,1
48,16,1
41,23,1
46,18,1
51,13,1
58,6,1
53,11,1
58,5,1
51,13,1
58,6,1
29,35,0
0,28,0
50,14,1
38,26,1
49,15,1
49,15,1
42,22,1
52,12,1
51,13,1
45,19,1
32,32,0
43,21,1
46,18,1
54,10,1
55,9,1
33,31,1
42,22,1
25,39,0
50,14,1
52,12,1
35,29,1
43,21,1
53,11,1
48,16,1
45,19,1
38,26,1
41,23,1
44,20,1
45,19,1
51,13,1
45,19,1
42,22,1
40,24,1
36,28,1
63,1,1
40,24,1
50,14,1
41,23,1
44,20,1
49,15,1
51,13,1
43,21,1
43,21,1
50,14,1
37,27,1
62,2,1
50,14,1
40,24,1
59,5,1
55,9,1
64,0,1
38,26,1
44,20,1
55,9,1
52,12,1
53,11,1
42,22,1
40,24,1
56,8,1
54,10,1
10,54,0
52,12,1
56,8,1
36,28,1
42,22,1
41,23,1
48,16,1
54,10,1
46,18,1
58,6,1
44,20,1
45,19,1
38,26,1
46,18,1
44,20,1
54,10,1
64,0,1
39,25,1
46,18,1
47,17,1
39,25,1
52,12,1
36,28,1
42,22,1
54,9,1
54,10,1
48,16,1
22,42,0
48,16,1
53,11,1
55,9,1
44,20,1
57,7,1
50,14,1
50,14,1
51,13,1
47,17,1
49,15,1
37,27,1
48,16,1
58,5,1
46,18,1
21,43,0
22,42,0
30,34,0
52,12,1
48,16,1
35,29,1
46,18,1
46,18,1
58,6,1
45,19,1
43,21,1
44,20,1
54,10,1
57,7,1
51,13,1
52,12,1
46,18,1
45,19,1
57,7,1
43,21,1
51,13,1
52,12,1
39,25,1
56,8,1
48,16,1
45,19,1
47,17,1
40,24,1
50,14,1
46,18,1
56,8,1
46,18,1
34,30,1
44,20,1
54,10,1
43,21,1
50,14,1
56,8,1
52,12,1
58,6,1
38,26,1
26,38,0
57,7,1
39,25,1
40,24,1
55,9,1
18,46,0
44,20,1
46,18,1
47,17,1
53,11,1
38,26,1
41,23,1
26,38,0
44,20,1
50,14,1
40,24,1
