45,19,1
53,11,1
31,33,0
50,14,1
30,34,0
33,31,1
36,28,1
51,13,1
23,41,0
25,39,0
20,44,0
20,44,0
49,15,1
25,39,0
30,34,0
19,45,0
7,57,0
50,14,1
36,28,1
27,37,0
14,50,0
22,42,0
17,47,0
29,35,0
39,25,1
34,30,1
51,13,1
22,42,0
25,39,0
42,22,1
38,26,1
40,24,1
42,22,1
41,23,1
17,47,0
40,24,1
19,45,0
33,31,1
45,19,1
32,32,0
44,20,1
15,49,0
25,39,0
33,31,1
19,45,0
19,45,0
28,36,0
46,18,1
39,25,1
19,45,0
28,36,0
48,16,1
38,26,1
32,32,0
25,39,0
27,37,0
30,34,0
49,15,1
31,33,0
46,18,1
47,17,1
16,48,0
45,19,1
21,43,0
48,16,1
52,12,1
31,33,0
19,45,0
43,21,1
21,43,0
16,48,0
39,25,1
37,27,1
19,45,0
43,21,1
23,41,0
55,9,1
29,35,0
44,20,1
31,33,0
50,14,1
39,25,1
18,45,0
15,49,0
18,46,0
22,42,0
32,32,0
10,54,0
22,42,0
34,30,1
35,29,1
35,29,1
53,11,1
15,49,0
35,29,1
51,13,1
29,35,0
27,37,0
24,40,0
21,43,0
50,14,1
41,23,1
48,16,1
24,40,0
19,45,0
44,20,1
18,46,0
35,29,1
19,45,0
35,29,1
32,32,0
32,32,0
13,51,0
46,18,1
30,34,0
42,22,1
31,33,0
41,23,1
38,26,1
41,23,1
22,42,0
34,30,1
31,33,0
14,50,0
58,6,1
50,14,1
36,28,1
21,43,0
23,41,0
29,35,0
31,33,0
53,11,1
43,21,1
31,33,0
32,32,0
37,27,1
28,36,0
31,33,0
44,20,1
33,31,1
29,35,0
36,28,1
31,33,0
19,45,0
23,41,0
27,37,0
24,40,0
33,31,1
44,20,1
54,10,1
43,21,1
19,45,0
35,29,1
24,40,0
46,18,1
30,34,0
42,22,1
23,41,0
20,44,0
37,27,1
50,14,1
22,42,0
30,34,0
44,20,1
41,23,1
38,26,1
40,24,1
29,35,0
34,30,1
45,19,1
12,52,0
46,18,1
40,24,1
48,16,1
42,22,1
47,17,1
41,23,1
47,17,1
13,51,0
24,40,0
37,27,1
24,40,0
30,34,0
35,29,1
30,34,0
42,21,1
49,15,1
