39,25,1
30,34,0
24,40,0
42,22,1
28,36,0
37,27,1
29,35,0
44,20,1
36,28,1
25,39,0
44,20,1
34,29,1
28,36,0
20,44,0
31,33,0
48,16,1
39,25,1
37,27,1
33,31,1
44,20,1
46,18,1
19,45,0
16,48,0
32,32,0
25,39,0
11,53,0
44,20,1
40,24,1
22,42,0
13,0,1
42,22,1
26,38,0
36,28,1
39,25,1
51,13,1
30,34,0
55,9,1
23,41,0
24,40,0
27,37,0
32,32,0
25,39,0
44,20,1
37,27,1
37,27,1
34,30,1
27,37,0
25,39,0
28,36,0
39,25,1
34,30,1
24,40,0
45,19,1
42,22,1
60,4,1
41,23,1
13,0,1
21,43,0
36,28,1
36,28,1
40,24,1
22,42,0
25,39,0
46,18,1
34,30,1
39,25,1
29,35,0
41,23,1
11,52,0
38,26,1
51,13,1
13,51,0
27,37,0
40,24,1
37,27,1
29,35,0
24,40,0
33,31,1
39,25,1
30,34,0
30,34,0
30,34,0
13,0,1
24,40,0
17,0,1
29,35,0
25,39,0
23,41,0
37,27,1
31,33,0
49,15,1
29,35,0
31,33,0
37,27,1
44,20,1
36,28,1
22,42,0
36,28,1
16,48,0
28,36,0
40,24,1
47,17,1
39,25,1
49,15,1
44,20,1
27,37,0
41,23,1
46,18,1
19,45,0
30,34,0
44,20,1
39,25,1
15,49,0
38,26,1
13,0,1
40,24,1
28,36,0
51,13,1
24,40,0
29,35,0
37,27,1
26,38,0
29,35,0
25,39,0
26,38,0
24,40,0
21,42,0
26,38,0
13,51,0
43,21,1
47,17,1
37,27,1
43,21,1
31,33,0
25,39,0
43,21,1
40,24,1
26,38,0
20,44,0
24,40,0
41,23,1
45,19,1
43,21,1
17,47,0
30,34,0
33,31,1
44,20,1
38,26,1
20,44,0
45,19,1
46,18,1
23,41,0
20,44,0
48,16,1
29,35,0
27,37,0
38,26,1
51,13,1
13,0,1
36,28,1
16,48,0
47,17,1
31,33,0
22,42,0
51,13,1
21,43,0
35,29,1
39,25,1
29,35,0
25,39,0
42,22,1
42,22,1
43,21,1
24,40,0
36,28,1
27,37,0
21,43,0
45,19,1
25,39,0
27,37,0
38,26,1
19,45,0
23,41,0
39,25,1
25,39,0
53,11,1
41,23,1
22,42,0
40,24,1
18,46,0
46,18,1
20,44,0
47,17,1
39,25,1
20,44,0
21,43,0
47,17,1
21,0,1
36,28,1
46,18,1
44,20,1
20,44,0
44,20,1
31,33,0
27,37,0
13,0,1
42,22,1
18,46,0
26,38,0
50,14,1
32,32,0
41,23,1
16,48,0
35,29,1
45,19,1
46,18,1
39,25,1
45,19,1
38,26,1
53,11,1
7,57,0
40,24,1
40,24,1
45,19,1
28,36,0
29,35,0
43,21,1
32,32,0
15,49,0
46,18,1
35,29,1
43,21,1
57,7,1
41,23,1
21,43,0
30,34,0
33,31,1
24,40,0
36,28,1
19,45,0
59,5,1
52,12,1
48,16,1
33,31,1
49,15,1
22,42,0
44,20,1
46,18,1
35,29,1
29,35,0
54,10,1
32,32,0
47,17,1
40,24,1
13,0,1
13,0,1
31,33,0
35,29,1
25,39,0
39,25,1
36,28,1
55,9,1
48,16,1
35,29,1
19,45,0
40,24,1
34,30,1
40,24,1
21,43,0
25,39,0
27,37,0
39,25,1
27,37,0
44,20,1
18,46,0
24,40,0
51,13,1
20,44,0
33,31,1
38,26,1
36,28,1
23,41,0
38,26,1
